,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
920,920,0.8400226116449971,2025-01-08 09:55:50.219117,2025-01-08 09:55:56.388935,0 days 00:00:06.169818,7,1,1,40,30.0,,,,,,35.0,35.0,15.0,5.0,15.0,,,,COMPLETE
921,921,0.844047619047619,2025-01-08 09:55:56.390234,2025-01-08 09:56:02.035698,0 days 00:00:05.645464,6,1,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
922,922,0.8021978021978022,2025-01-08 09:56:02.037056,2025-01-08 09:56:07.127306,0 days 00:00:05.090250,5,1,1,45,30.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
923,923,0.8666666666666667,2025-01-08 09:56:07.128602,2025-01-08 09:56:13.305544,0 days 00:00:06.176942,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,10.0,10.0,,,,COMPLETE
924,924,0.847457627118644,2025-01-08 09:56:13.306895,2025-01-08 09:56:19.706610,0 days 00:00:06.399715,7,1,1,50,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
925,925,0.8852459016393442,2025-01-08 09:56:19.707949,2025-01-08 09:56:26.083144,0 days 00:00:06.375195,7,1,1,45,30.0,,,,,,45.0,40.0,5.0,40.0,15.0,,,,COMPLETE
926,926,0.7927445732976509,2025-01-08 09:56:26.084475,2025-01-08 09:56:32.835754,0 days 00:00:06.751279,8,1,1,45,25.0,,,,,,35.0,30.0,15.0,5.0,15.0,35.0,,,COMPLETE
927,927,0.0,2025-01-08 09:56:32.837199,2025-01-08 09:56:38.363314,0 days 00:00:05.526115,6,9,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
928,928,0.856416054267948,2025-01-08 09:56:38.364603,2025-01-08 09:56:44.440222,0 days 00:00:06.075619,7,1,1,45,30.0,,,,,,35.0,35.0,10.0,10.0,20.0,,,,COMPLETE
929,929,0.8080476900149032,2025-01-08 09:56:44.441507,2025-01-08 09:56:50.236027,0 days 00:00:05.794520,6,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
930,930,0.8570621468926554,2025-01-08 09:56:50.237332,2025-01-08 09:56:56.313715,0 days 00:00:06.076383,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
931,931,0.8663517643789942,2025-01-08 09:56:56.314997,2025-01-08 09:57:02.941918,0 days 00:00:06.626921,7,1,1,45,30.0,,,,,,50.0,40.0,10.0,5.0,15.0,,,,COMPLETE
932,932,0.8444113263785394,2025-01-08 09:57:02.943357,2025-01-08 09:57:10.533100,0 days 00:00:07.589743,8,1,1,50,30.0,,,,,,35.0,50.0,10.0,50.0,15.0,10.0,,,COMPLETE
933,933,0.0,2025-01-08 09:57:10.559950,2025-01-08 09:57:16.349593,0 days 00:00:05.789643,7,3,1,45,30.0,,,,,,35.0,35.0,5.0,5.0,10.0,,,,COMPLETE
934,934,0.8523002421307506,2025-01-08 09:57:16.350897,2025-01-08 09:57:21.899497,0 days 00:00:05.548600,6,1,1,45,25.0,,,,,,40.0,40.0,10.0,5.0,,,,,COMPLETE
935,935,0.8368421052631578,2025-01-08 09:57:21.902327,2025-01-08 09:57:28.344200,0 days 00:00:06.441873,7,1,1,40,30.0,,,,,,35.0,45.0,10.0,5.0,15.0,,,,COMPLETE
936,936,0.8330091692136705,2025-01-08 09:57:28.345551,2025-01-08 09:57:34.292174,0 days 00:00:05.946623,7,1,1,20,30.0,,,,,,35.0,40.0,15.0,5.0,20.0,,,,COMPLETE
937,937,0.9032258064516129,2025-01-08 09:57:34.293188,2025-01-08 09:57:40.116310,0 days 00:00:05.823122,6,1,1,45,30.0,,,,,,40.0,40.0,10.0,10.0,,,,,COMPLETE
938,938,0.8508684863523573,2025-01-08 09:57:40.117651,2025-01-08 09:57:49.953734,0 days 00:00:09.836083,8,1,3,45,35.0,,,,,,35.0,40.0,10.0,5.0,15.0,50.0,,,COMPLETE
939,939,0.8499583217560434,2025-01-08 09:57:49.954803,2025-01-08 09:57:56.070539,0 days 00:00:06.115736,7,1,1,45,25.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
940,940,0.8666666666666667,2025-01-08 09:57:56.071868,2025-01-08 09:58:02.530752,0 days 00:00:06.458884,7,1,1,50,30.0,,,,,,35.0,30.0,5.0,5.0,15.0,,,,COMPLETE
941,941,0.8923497267759564,2025-01-08 09:58:02.532196,2025-01-08 09:58:08.133211,0 days 00:00:05.601015,6,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,,,,,COMPLETE
942,942,0.7916542473919523,2025-01-08 09:58:08.134579,2025-01-08 09:58:13.296575,0 days 00:00:05.161996,5,1,1,45,30.0,,,,,,35.0,40.0,10.0,,,,,,COMPLETE
943,943,0.861904761904762,2025-01-08 09:58:13.297874,2025-01-08 09:58:20.179502,0 days 00:00:06.881628,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,20.0,,,COMPLETE
944,944,0.8777777777777778,2025-01-08 09:58:20.180839,2025-01-08 09:58:26.576696,0 days 00:00:06.395857,7,1,1,45,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
945,945,0.8595628415300547,2025-01-08 09:58:26.578112,2025-01-08 09:58:32.670751,0 days 00:00:06.092639,7,1,1,40,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
946,946,0.8595628415300547,2025-01-08 09:58:32.672017,2025-01-08 09:58:38.884773,0 days 00:00:06.212756,7,1,1,45,25.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
947,947,0.8570621468926554,2025-01-08 09:58:38.886154,2025-01-08 09:58:45.063056,0 days 00:00:06.176902,7,1,1,45,30.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
948,948,0.6522875816993464,2025-01-08 09:58:45.064342,2025-01-08 09:58:52.865316,0 days 00:00:07.800974,6,1,4,45,35.0,,,,,,40.0,45.0,10.0,5.0,,,,,COMPLETE
949,949,0.7527601204416192,2025-01-08 09:58:52.866916,2025-01-08 09:58:59.758432,0 days 00:00:06.891516,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,15.0,,,COMPLETE
950,950,0.8870673952641166,2025-01-08 09:58:59.759838,2025-01-08 09:59:05.928440,0 days 00:00:06.168602,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
951,951,0.8923497267759564,2025-01-08 09:59:05.929821,2025-01-08 09:59:11.632373,0 days 00:00:05.702552,6,1,1,45,30.0,,,,,,35.0,35.0,10.0,5.0,,,,,COMPLETE
952,952,0.8455843469063987,2025-01-08 09:59:11.633735,2025-01-08 09:59:15.992364,0 days 00:00:04.358629,4,3,1,45,30.0,,,,,,35.0,40.0,,,,,,,COMPLETE
953,953,0.842896174863388,2025-01-08 09:59:16.012447,2025-01-08 09:59:22.275563,0 days 00:00:06.263116,7,1,1,50,30.0,,,,,,35.0,40.0,5.0,5.0,10.0,,,,COMPLETE
954,954,0.8617133791644632,2025-01-08 09:59:22.276947,2025-01-08 09:59:28.662108,0 days 00:00:06.385161,7,1,1,45,30.0,,,,,,45.0,30.0,10.0,5.0,15.0,,,,COMPLETE
955,955,0.8903954802259887,2025-01-08 09:59:28.663187,2025-01-08 09:59:35.234989,0 days 00:00:06.571802,7,1,1,45,25.0,,,,,,30.0,40.0,45.0,5.0,15.0,,,,COMPLETE
956,956,0.7804232804232805,2025-01-08 09:59:35.236011,2025-01-08 09:59:42.294305,0 days 00:00:07.058294,8,1,1,40,30.0,,,,,,35.0,45.0,10.0,5.0,10.0,30.0,,,COMPLETE
957,957,0.550709219858156,2025-01-08 09:59:42.295668,2025-01-08 09:59:48.172386,0 days 00:00:05.876718,7,5,1,40,30.0,,,,,,35.0,40.0,10.0,10.0,20.0,,,,COMPLETE
958,958,0.8192982456140351,2025-01-08 09:59:48.173686,2025-01-08 09:59:54.506552,0 days 00:00:06.332866,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,35.0,15.0,,,,COMPLETE
959,959,0.8777777777777778,2025-01-08 09:59:54.507864,2025-01-08 10:00:00.786884,0 days 00:00:06.279020,7,1,1,45,30.0,,,,,,35.0,40.0,15.0,5.0,15.0,,,,COMPLETE
960,960,0.8942358540454786,2025-01-08 10:00:00.788227,2025-01-08 10:00:07.140382,0 days 00:00:06.352155,7,1,1,45,25.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
961,961,0.8740112994350282,2025-01-08 10:00:07.141818,2025-01-08 10:00:12.898407,0 days 00:00:05.756589,6,1,1,45,30.0,,,,,,50.0,30.0,10.0,5.0,,,,,COMPLETE
962,962,0.600250626566416,2025-01-08 10:00:12.900215,2025-01-08 10:00:20.065725,0 days 00:00:07.165510,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,5.0,,,COMPLETE
963,963,0.8471264367816091,2025-01-08 10:00:20.067109,2025-01-08 10:00:25.858909,0 days 00:00:05.791800,6,1,1,45,30.0,,,,,,40.0,35.0,10.0,5.0,,,,,COMPLETE
964,964,0.8759562841530055,2025-01-08 10:00:25.860288,2025-01-08 10:00:32.136327,0 days 00:00:06.276039,7,1,1,45,30.0,,,,,,30.0,40.0,5.0,30.0,20.0,,,,COMPLETE
965,965,0.8544710695499708,2025-01-08 10:00:32.137717,2025-01-08 10:00:38.601078,0 days 00:00:06.463361,7,1,1,50,30.0,,,,,,35.0,45.0,10.0,10.0,15.0,,,,COMPLETE
966,966,0.9016393442622951,2025-01-08 10:00:38.602104,2025-01-08 10:00:44.987790,0 days 00:00:06.385686,7,1,1,45,35.0,,,,,,35.0,40.0,10.0,5.0,10.0,,,,COMPLETE
967,967,0.842896174863388,2025-01-08 10:00:44.989159,2025-01-08 10:00:52.064212,0 days 00:00:07.075053,8,1,1,45,30.0,,,,,,35.0,35.0,15.0,5.0,15.0,45.0,,,COMPLETE
968,968,0.8492769744160178,2025-01-08 10:00:52.065594,2025-01-08 10:00:57.685700,0 days 00:00:05.620106,6,1,1,40,25.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
969,969,0.844047619047619,2025-01-08 10:00:57.686993,2025-01-08 10:01:03.993056,0 days 00:00:06.306063,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
970,970,0.8387096774193549,2025-01-08 10:01:03.994555,2025-01-08 10:01:10.380783,0 days 00:00:06.386228,6,1,2,45,30.0,,,,,,35.0,35.0,10.0,5.0,,,,,COMPLETE
971,971,0.8849462365591398,2025-01-08 10:01:10.382636,2025-01-08 10:01:16.878356,0 days 00:00:06.495720,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
972,972,0.8570621468926554,2025-01-08 10:01:16.879699,2025-01-08 10:01:23.893413,0 days 00:00:07.013714,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,30.0,,,COMPLETE
973,973,0.7620967741935484,2025-01-08 10:01:23.894820,2025-01-08 10:01:29.863902,0 days 00:00:05.969082,7,3,1,40,35.0,,,,,,35.0,30.0,10.0,5.0,25.0,,,,COMPLETE
974,974,0.8471264367816091,2025-01-08 10:01:29.865237,2025-01-08 10:01:35.394467,0 days 00:00:05.529230,7,1,1,5,30.0,,,,,,30.0,40.0,5.0,5.0,20.0,,,,COMPLETE
975,975,0.8272375854891465,2025-01-08 10:01:35.395584,2025-01-08 10:01:42.588849,0 days 00:00:07.193265,8,1,1,50,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,40.0,,,COMPLETE
976,976,0.8523002421307506,2025-01-08 10:01:42.590184,2025-01-08 10:01:48.133172,0 days 00:00:05.542988,6,1,1,45,25.0,,,,,,40.0,40.0,10.0,5.0,,,,,COMPLETE
977,977,0.8021978021978022,2025-01-08 10:01:48.134527,2025-01-08 10:01:53.217910,0 days 00:00:05.083383,5,1,1,45,30.0,,,,,,35.0,45.0,10.0,,,,,,COMPLETE
978,978,0.8942358540454786,2025-01-08 10:01:53.219246,2025-01-08 10:01:59.478658,0 days 00:00:06.259412,7,1,1,45,35.0,,,,,,35.0,40.0,15.0,5.0,10.0,,,,COMPLETE
979,979,0.844047619047619,2025-01-08 10:01:59.480067,2025-01-08 10:02:05.782490,0 days 00:00:06.302423,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
980,980,0.8080476900149032,2025-01-08 10:02:05.783820,2025-01-08 10:02:11.615360,0 days 00:00:05.831540,6,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
981,981,0.7898658718330849,2025-01-08 10:02:11.616667,2025-01-08 10:02:18.502905,0 days 00:00:06.886238,8,1,1,45,25.0,,,,,,35.0,40.0,10.0,25.0,15.0,25.0,,,COMPLETE
982,982,0.5945098039215686,2025-01-08 10:02:18.504358,2025-01-08 10:02:24.770664,0 days 00:00:06.266306,7,1,5,45,30.0,,,,,,30.0,40.0,5.0,5.0,15.0,,,,COMPLETE
983,983,0.8526881720430108,2025-01-08 10:02:24.772048,2025-01-08 10:02:30.685618,0 days 00:00:05.913570,7,1,1,50,10.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
984,984,0.8461317227494967,2025-01-08 10:02:30.686735,2025-01-08 10:02:36.939871,0 days 00:00:06.253136,7,1,1,45,30.0,,,,,,50.0,35.0,10.0,5.0,20.0,,,,COMPLETE
985,985,0.9032258064516129,2025-01-08 10:02:36.941166,2025-01-08 10:02:43.249204,0 days 00:00:06.308038,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
986,986,0.423728813559322,2025-01-08 10:02:43.250412,2025-01-08 10:02:50.203541,0 days 00:00:06.953129,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,10.0,,,COMPLETE
987,987,0.7731682837069254,2025-01-08 10:02:50.204925,2025-01-08 10:02:55.299900,0 days 00:00:05.094975,5,1,1,45,30.0,,,,,,45.0,35.0,10.0,,,,,,COMPLETE
988,988,0.7190352020860495,2025-01-08 10:02:55.301218,2025-01-08 10:03:01.438834,0 days 00:00:06.137616,7,3,1,45,30.0,,,,,,35.0,45.0,10.0,5.0,10.0,,,,COMPLETE
989,989,0.8492769744160178,2025-01-08 10:03:01.440252,2025-01-08 10:03:07.068442,0 days 00:00:05.628190,6,1,1,40,25.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
990,990,0.5630188679245283,2025-01-08 10:03:07.069799,2025-01-08 10:03:13.087660,0 days 00:00:06.017861,7,5,1,45,30.0,,,,,,35.0,40.0,5.0,10.0,15.0,,,,COMPLETE
991,991,0.8849462365591398,2025-01-08 10:03:13.089054,2025-01-08 10:03:19.465115,0 days 00:00:06.376061,7,1,1,45,30.0,,,,,,40.0,40.0,10.0,5.0,15.0,,,,COMPLETE
992,992,0.9032258064516129,2025-01-08 10:03:19.466507,2025-01-08 10:03:25.784912,0 days 00:00:06.318405,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,15.0,,,,COMPLETE
993,993,0.8135593220338984,2025-01-08 10:03:25.786294,2025-01-08 10:03:31.337459,0 days 00:00:05.551165,6,1,1,45,30.0,,,,,,35.0,30.0,15.0,5.0,,,,,COMPLETE
994,994,0.0,2025-01-08 10:03:31.338737,2025-01-08 10:03:37.469620,0 days 00:00:06.130883,7,7,1,45,35.0,,,,,,30.0,40.0,10.0,5.0,15.0,,,,COMPLETE
995,995,0.8617133791644632,2025-01-08 10:03:37.470936,2025-01-08 10:03:43.237774,0 days 00:00:05.766838,7,1,1,10,25.0,,,,,,40.0,35.0,15.0,5.0,15.0,,,,COMPLETE
996,996,0.8852459016393442,2025-01-08 10:03:43.238962,2025-01-08 10:03:49.756257,0 days 00:00:06.517295,7,1,1,50,30.0,,,,,,35.0,40.0,10.0,5.0,20.0,,,,COMPLETE
997,997,0.8080476900149032,2025-01-08 10:03:49.757638,2025-01-08 10:03:55.451476,0 days 00:00:05.693838,6,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,,,,,COMPLETE
998,998,0.765270227054685,2025-01-08 10:03:55.452817,2025-01-08 10:04:02.570760,0 days 00:00:07.117943,8,1,1,45,30.0,,,,,,35.0,40.0,10.0,5.0,10.0,20.0,,,COMPLETE
999,999,0.844047619047619,2025-01-08 10:04:02.571997,2025-01-08 10:04:08.909938,0 days 00:00:06.337941,7,1,1,45,30.0,,,,,,35.0,40.0,10.0,10.0,15.0,,,,COMPLETE
